 (2A10,2E23.16)
GGGRX  (GGGRX_660PM) 0.4902799806931690E+13 0.1738000000000000E+07
 (A6,2I3,4D24.16,F4.0)
RECOEF  5  5  3.1107298179927999E-06 -2.7545431341824001E-06  6.3621866407717793E-12  6.4017677608050342E-12  0.
RECOEF  6  0  3.8184191011809003E-06  0.0000000000000000E+00  1.5030907800607753E-13  0.0000000000000000E+00  0.
RECOEF  6  1  1.5282769193243000E-06 -2.5995934726698998E-06  1.7387373604040175E-13  1.5304429575898084E-13  0.
RECOEF  6  2 -4.3973005721118001E-06 -2.1676869353336998E-06  1.9843245692686290E-13  1.8461745747382098E-13  0.
RECOEF  6  3 -3.3175420296933002E-06 -3.4274097833201001E-06  4.4580258992415801E-13  4.2118393548068994E-13  0.
RECOEF  6  4  3.4122057961179000E-07 -4.0580193556196003E-06  1.4492729689165461E-12  1.3911702070613718E-12  0.
RECOEF  6  5  1.4543741845814999E-06 -1.0341804065343001E-05  1.8826795370993388E-12  1.8773240188899010E-12  0.
RECOEF  6  6 -4.6842414195666002E-06  7.2298542235022004E-06  3.7751861184496985E-12  3.2629390698226653E-12  0.
RECOEF  7  0  5.5933881887178998E-06  0.0000000000000000E+00  1.2383430433821599E-13  0.0000000000000000E+00  0.
RECOEF  7  1  7.4716915273386999E-06 -1.1974837275945000E-07  1.3466149724594296E-13  1.5473607290151898E-13  0.
RECOEF  7  2 -6.5012294054409005E-07  2.4111005879336999E-06  1.5132024830104231E-13  1.7934752008507450E-13  0.
RECOEF  7  3  5.9942806310729004E-07  2.3573269328809000E-06  3.6052256541863780E-13  3.4964645729657553E-13  0.
RECOEF  7  4 -8.4369454620858004E-07  7.5651532118737996E-07  1.1441432454631501E-12  1.1188508018891661E-12  0.
RECOEF  7  5 -2.0682821988196001E-07  1.0693087986910999E-06  1.1709369258297305E-12  1.1943441439157937E-12  0.
RECOEF  7  6 -1.0653045588942000E-06  1.1004282428110999E-06  2.2892923479508446E-12  2.3276585529191993E-12  0.
RECOEF  7  7 -1.8202645695563999E-06 -1.5999965833572001E-06  4.4908781231028969E-12  4.6071237827872395E-12  0.
RECOEF  8  0  2.3468300594816001E-06  0.0000000000000000E+00  9.7768266805750940E-14  0.0000000000000000E+00  0.
RECOEF  8  1  4.1735904924526999E-09  1.0980290732908000E-06  1.0117355833606230E-13  1.4224971497852396E-13  0.
RECOEF  8  2  3.0093221489839999E-06  1.9305655599869999E-06  1.2310103743207975E-13  1.1208811788021423E-13  0.
RECOEF  8  3 -1.8890482916189001E-06  9.5448280394918990E-07  2.5100592102122311E-13  2.6780559734414664E-13  0.
RECOEF  8  4  3.4086972282042999E-06 -5.2824948185726003E-07  5.7813868141063262E-13  5.6153102788059450E-13  0.
RECOEF  8  5 -1.2480443032891000E-06  2.9185712820189999E-06  5.4067154828802022E-13  5.3833933818233548E-13  0.
RECOEF  8  6 -1.6604388534337000E-06 -2.1146631041151002E-06  1.4351300090339028E-12  1.2714131257198975E-12  0.
RECOEF  8  7 -1.5096535588051000E-06  3.2688520883962001E-06  1.8409528944474514E-12  1.8612908682311319E-12  0.
RECOEF  8  8 -2.4856047110162002E-06  2.1164273548015999E-06  3.2444921351138146E-12  2.9554944926683793E-12  0.
RECOEF  9  0 -3.5309168027709000E-06  0.0000000000000000E+00  8.9842505556646176E-14  0.0000000000000000E+00  0.
RECOEF  9  1  1.8669553929176999E-06  8.1043932783698996E-08  1.0930564456420034E-13  9.3369107459318036E-14  0.
RECOEF  9  2  1.9278233348016999E-06 -1.3875730461354000E-06  1.2626699573363382E-13  9.6381430416351102E-14  0.
RECOEF  9  3 -1.9924059808650001E-06  2.2017550562940998E-06  2.5664860570974976E-13  2.3845485791257723E-13  0.
RECOEF  9  4 -1.8844446646798999E-06 -1.4257775767863000E-06  5.2939155809677020E-13  5.2215716358424602E-13  0.
RECOEF  9  5 -1.5625329078794001E-06 -3.5246651247687002E-06  4.4883571392953237E-13  4.5478829508148730E-13  0.
RECOEF  9  6 -2.1272476235040001E-06 -3.0026614544827002E-06  1.1239576613945117E-12  1.1521343150064796E-12  0.
RECOEF  9  7 -3.9147654404178000E-06 -1.0679999972574000E-07  1.3022646151959938E-12  1.3162966371187156E-12  0.
RECOEF  9  8 -1.3120131964316000E-06 -2.2034244966335000E-06  1.6605512059449627E-12  1.6716827966784726E-12  0.
RECOEF  9  9 -9.3845174513186997E-07  2.4881863339179000E-06  3.4395220820854460E-12  3.4640770442281593E-12  0.
RECOEF 10  0 -1.0693030527494000E-06  0.0000000000000000E+00  7.6701614856327638E-14  0.0000000000000000E+00  0.
RECOEF 10  1  8.4159368653515000E-07 -9.5407096240833999E-07  8.1844622297315423E-14  7.0701413604420312E-14  0.
RECOEF 10  2  3.5724806130491000E-07 -2.6511994151809001E-07  8.4791870114994162E-14  8.0948287013324742E-14  0.
RECOEF 10  3  4.8420723887254003E-07  6.6882721655958999E-07  1.7410766268951518E-13  1.7172310801201567E-13  0.
RECOEF 10  4 -3.5729639461408000E-06  1.5789358404835999E-06  3.0553351794554916E-13  2.9427217262459205E-13  0.
RECOEF 10  5  6.9968312874901000E-07 -3.1456910319041001E-07  2.7058029688240142E-13  2.7546075293626004E-13  0.
RECOEF 10  6 -1.2729202501495001E-07 -2.0952854659298001E-06  8.2412029061677524E-13  7.6401560989129661E-13  0.
RECOEF 10  7 -3.9986333292040996E-06 -9.1073923383550995E-07  7.7633188492689836E-13  7.8621301759153867E-13  0.
RECOEF 10  8 -3.5593958827044001E-06  2.8488794394489999E-06  1.1954102814212240E-12  1.0947806186953942E-12  0.
RECOEF 10  9 -4.7531502123433998E-06 -5.1518479456290000E-08  1.7645678761632407E-12  1.7699944188931161E-12  0.
RECOEF 10 10  9.4791164082371004E-07 -1.7194222119132000E-06  2.8670446044581991E-12  2.9349514159051610E-12  0.
RECOEF 11  0 -8.8520767323150003E-07  0.0000000000000000E+00  6.7568987897181134E-14  0.0000000000000000E+00  0.
RECOEF 11  1 -1.9471470083334999E-08  6.1425301747281000E-07  9.3161761257806253E-14  6.1654435414962480E-14  0.
RECOEF 11  2  6.9951742593095002E-07 -1.9680457911693001E-06  8.4943133824628578E-14  7.3060605885144564E-14  0.
RECOEF 11  3  4.0842700318412997E-07  7.3624680086378999E-07  1.6249808138887364E-13  1.7277806642680142E-13  0.
RECOEF 11  4 -1.0867643917687000E-06  2.1908618485598999E-06  3.0041343917921945E-13  2.8629095859508347E-13  0.
RECOEF 11  5  5.0332574769507001E-08  2.5880374157888002E-06  2.6229911538014499E-13  2.5498630801461929E-13  0.
RECOEF 11  6  5.2430739712399000E-07 -1.3670171589366001E-06  6.6376558651415710E-13  6.7871739831991779E-13  0.
RECOEF 11  7 -8.4512219596937003E-08 -2.8410774697977002E-06  5.9425859132091136E-13  6.0504871017391157E-13  0.
RECOEF 11  8 -2.0952721066806002E-06 -3.8292696375480000E-07  9.1769928519557863E-13  9.3285641996709053E-13  0.
RECOEF 11  9 -2.3349521820202001E-06  2.5267010396577998E-07  1.2401760271492511E-12  1.2488652349342982E-12  0.
RECOEF 11 10 -4.6805562829235998E-06 -1.7359553616453001E-07  1.4522310754075090E-12  1.4468464384988685E-12  0.
RECOEF 11 11 -2.8887968254436001E-06 -1.7463369322532000E-06  2.8630838646233385E-12  2.8286266538441126E-12  0.
RECOEF 12  0 -2.0122552596979998E-06  0.0000000000000000E+00  8.8204198197127676E-14  0.0000000000000000E+00  0.
RECOEF 12  1 -7.0688618060921999E-07  1.6477863242794000E-06  8.2186961557777103E-14  9.8198561018494611E-14  0.
RECOEF 12  2 -1.0521437409705000E-07  1.5078392317330000E-06  9.3386975084898487E-14  8.8606717269958885E-14  0.
RECOEF 12  3  8.5569198629744003E-07 -4.0589510509278997E-06  1.2645448122935779E-13  1.2240876292271441E-13  0.
RECOEF 12  4  8.1301931935899996E-07 -3.4462698663531998E-07  1.9633587408381790E-13  1.8923612855985456E-13  0.
RECOEF 12  5  2.1288795216887999E-10  8.9362124705805003E-07  1.8051331464981939E-13  1.7904410486024944E-13  0.
RECOEF 12  6  1.0890654677308000E-06  5.4525386544741004E-07  5.2572261192240720E-13  4.9040599903965799E-13  0.
RECOEF 12  7  2.1399999252046998E-06 -9.6755825836507993E-07  4.0209028527186651E-13  4.0946404320347223E-13  0.
RECOEF 12  8  3.9857921676645002E-07 -2.2065477816639002E-06  8.2129013509716584E-13  7.8539016643159404E-13  0.
RECOEF 12  9 -1.3451600034960000E-06  1.0950206100877000E-06  9.4004140233979053E-13  9.4149256259105260E-13  0.
RECOEF 12 10 -3.0754774652602999E-06 -1.2739132557850999E-06  1.0050837187428120E-12  1.0330282996577392E-12  0.
RECOEF 12 11 -9.8185728027677999E-07 -3.2845284250891999E-07  1.6521369978296533E-12  1.6890627308859905E-12  0.
RECOEF 12 12  3.0283408403625000E-07  1.2469267728160000E-06  2.6868131711106563E-12  2.7022831671343661E-12  0.
RECOEF 13  0  2.5647730792766000E-07  0.0000000000000000E+00  6.5159759806686747E-14  0.0000000000000000E+00  0.
RECOEF 13  1  1.3544782980887999E-06 -7.6665408677694997E-08  8.4404786335513936E-14  1.0198649763862960E-13  0.
RECOEF 13  2 -3.4252302568838000E-06  3.8397322747487999E-07  8.1485134758951838E-14  7.4315215876673534E-14  0.
RECOEF 13  3 -4.3336601293071002E-07 -1.4563059900583001E-06  1.3086317702622117E-13  1.4516785848082937E-13  0.
RECOEF 13  4  7.7726586841600003E-07 -5.8194067384453001E-07  1.8689433693920262E-13  1.9007764152857616E-13  0.
RECOEF 13  5 -1.1863363039238000E-06  1.0213322700055000E-06  1.8227442121242219E-13  1.8469462294728887E-13  0.
RECOEF 13  6 -2.7685764335642001E-08  1.3842244038073000E-06  4.2646056689815648E-13  4.3777495978078737E-13  0.
RECOEF 13  7 -1.6211653540593001E-07 -6.7264584735135996E-07  3.3982223482549520E-13  3.4361298394276374E-13  0.
RECOEF 13  8 -2.9228597389020000E-07 -1.2105166454914000E-06  6.0938731829308031E-13  6.1984670376019913E-13  0.
RECOEF 13  9 -1.6996284624077999E-07  5.2750515053584000E-07  6.7791818780636870E-13  6.8872340942885556E-13  0.
RECOEF 13 10 -6.7427269297013996E-07  4.5286811768325002E-07  8.2928797312091781E-13  8.1986299774540748E-13  0.
RECOEF 13 11 -1.3056758966214000E-06  4.3907313092523997E-07  1.1523401499772148E-12  1.1427434372257886E-12  0.
RECOEF 13 12 -5.7438390988946001E-07 -1.5223564155991001E-06  1.4006297618069130E-12  1.3761934192219384E-12  0.
RECOEF 13 13  2.4993801465340000E-06 -2.6687678210223001E-06  2.5147659755309957E-12  2.5230104561786325E-12  0.
RECOEF 14  0  4.9224951590894996E-07  0.0000000000000000E+00  6.1467554549091998E-14  0.0000000000000000E+00  0.
RECOEF 14  1  5.6542808095947003E-07 -6.8210890168944003E-07  6.5551767246701442E-14  6.0896699904764053E-14  0.
RECOEF 14  2  3.6441733593712999E-07  3.5520635410242002E-07  6.1764142955410059E-14  6.4868903717332079E-14  0.
RECOEF 14  3  5.5789094589890997E-07  1.6801014403823001E-07  1.1367198962573102E-13  1.0232376720283123E-13  0.
RECOEF 14  4 -3.9052642480469998E-07 -2.5820544263995999E-06  1.2717986118672642E-13  1.2781836312701708E-13  0.
RECOEF 14  5 -7.8239208037806001E-07 -2.1601470226140000E-07  1.4501931227514597E-13  1.4027985149546780E-13  0.
RECOEF 14  6 -6.0960751965661001E-07  1.8622829945575000E-06  3.5952595880012333E-13  3.3280928525543573E-13  0.
RECOEF 14  7 -5.1541870393958998E-07  1.1615195664012999E-06  2.4743814609314306E-13  2.4255837361756138E-13  0.
RECOEF 14  8  3.0615840764657998E-07  4.4147562681208000E-07  6.0533116746400564E-13  5.7385873655913266E-13  0.
RECOEF 14  9  8.0506736565989999E-08 -1.6380412303930001E-06  5.5300616749657771E-13  5.5548231530227849E-13  0.
RECOEF 14 10 -7.7818579540307000E-07  5.9302056847234003E-07  7.1396154695085788E-13  7.3850130645456956E-13  0.
RECOEF 14 11 -1.9285058831022001E-06  1.9372452110666001E-06  1.0140962169544812E-12  1.0378261773437208E-12  0.
RECOEF 14 12 -1.4485293353043999E-06 -5.3945853070905996E-07  9.7038812279615679E-13  9.6978121133707941E-13  0.
RECOEF 14 13 -3.2143337620070001E-07 -1.0177998224630001E-06  1.5883197272854418E-12  1.5529883606118592E-12  0.
RECOEF 14 14 -6.1346949343741005E-07  1.0711235855160001E-06  2.5779870801575187E-12  2.7357676294786842E-12  0.
RECOEF 15  0 -2.2808508193679999E-07  0.0000000000000000E+00  5.7043815160957024E-14  0.0000000000000000E+00  0.
RECOEF 15  1 -7.9752983350533001E-07  3.5361483481193001E-07  6.2957415769011356E-14  5.1659399929976539E-14  0.
RECOEF 15  2 -5.4012394389994001E-08  7.4466032701160998E-07  5.4924714379731372E-14  8.9634785128158086E-14  0.
RECOEF 15  3 -1.3782417023239000E-06 -6.3069574308268997E-07  1.0147637362473937E-13  9.5595962818866724E-14  0.
RECOEF 15  4 -9.5606519739518990E-07 -1.3233704934417001E-06  1.4012557215907272E-13  1.3642033040266396E-13  0.
RECOEF 15  5  7.7313684370477999E-09 -8.9339492382330999E-07  1.4816337436176594E-13  1.4763110287626724E-13  0.
RECOEF 15  6 -6.4432631559043006E-08 -3.3069369409164998E-07  2.9640069094011727E-13  3.0617965403196453E-13  0.
RECOEF 15  7  1.1252921215728001E-06  1.4894025232875999E-06  2.2290238451178174E-13  2.2578076742948124E-13  0.
RECOEF 15  8  1.3151065262905999E-06  1.8865706633017001E-06  4.3505325491664237E-13  4.4545501346009678E-13  0.
RECOEF 15  9 -8.5215840319076003E-08 -1.0116150142141001E-06  4.2829481422877980E-13  4.3675678138312863E-13  0.
RECOEF 15 10 -6.0138330606502998E-08  4.2272328400115998E-07  5.6455861387931103E-13  5.5928453734863525E-13  0.
RECOEF 15 11 -1.4262740903490001E-06 -1.5024193007118000E-06  7.2341174405051510E-13  7.2380392923206973E-13  0.
RECOEF 15 12 -1.7672039373895000E-06 -4.7178595001778001E-07  8.2874545236483745E-13  8.1260946439396088E-13  0.
RECOEF 15 13 -4.0491649081805000E-07  3.0953512346910998E-07  1.0585348953257564E-12  1.0599593850205442E-12  0.
RECOEF 15 14  8.2347376102696999E-07  5.6144998172873005E-07  1.3637055574115404E-12  1.3649836752329531E-12  0.
RECOEF 15 15  5.4829742194518000E-07  7.7783303916352996E-07  2.3568045270624565E-12  2.3393044504157682E-12  0.
RECOEF 16  0  5.5685004502896997E-07  0.0000000000000000E+00  6.3190330564406524E-14  0.0000000000000000E+00  0.
RECOEF 16  1  1.1558693750997000E-07  8.2525088064412003E-07  5.2353638975801383E-14  8.9735900528880356E-14  0.
RECOEF 16  2  1.4552379103223000E-06  7.6543434593537002E-09  7.1993531331538037E-14  5.4389359156119408E-14  0.
RECOEF 16  3 -1.9427070667677001E-07  5.2333098254478997E-07  7.7735730240777694E-14  1.1161771039090571E-13  0.
RECOEF 16  4  6.8594805088932995E-07  3.1244571280533000E-07  9.9383715320980632E-14  9.6712798489984619E-14  0.
RECOEF 16  5  7.6342114335352001E-07 -6.4848111394952998E-07  1.1546680897611660E-13  1.2792502243634668E-13  0.
RECOEF 16  6  7.2981060373027000E-07 -7.2807615354332003E-07  2.5611708576016302E-13  2.4338860173197225E-13  0.
RECOEF 16  7 -2.8069760904468001E-07 -5.8040441349860002E-07  1.7267644464627624E-13  1.6804064060099210E-13  0.
RECOEF 16  8  2.3726052571209000E-08  3.2009747256405999E-07  4.5908928057807994E-13  4.3528334648933790E-13  0.
RECOEF 16  9 -7.8067623335400998E-07 -8.2336000317320002E-07  3.5243426324770269E-13  3.5299006623474125E-13  0.
RECOEF 16 10  2.2722521353300001E-07  3.3554631194011001E-08  5.6813424207000935E-13  5.8770415094536897E-13  0.
RECOEF 16 11 -3.3147196679294002E-07  7.7219319627782001E-07  6.6154457525975980E-13  6.7554660229135789E-13  0.
RECOEF 16 12 -1.2941656571547001E-06  9.1586186921330995E-07  6.4413565216864525E-13  6.4816582783911940E-13  0.
RECOEF 16 13 -1.7990477524437999E-07 -1.6299345484159001E-07  1.0724703030903328E-12  1.0476610507897008E-12  0.
RECOEF 16 14 -6.7986452834109002E-07  1.7762846355111999E-07  9.9903786453116575E-13  1.0619109992565995E-12  0.
RECOEF 16 15 -3.6478788846770998E-07 -1.0158141035150999E-06  1.4806292256039558E-12  1.4823026740927541E-12  0.
RECOEF 16 16 -9.0536343077726999E-07 -9.1872408061842001E-07  2.6184459374580849E-12  2.6001067000175514E-12  0.
RECOEF 17  0 -1.0330343097126001E-06  0.0000000000000000E+00  5.5899010024352132E-14  0.0000000000000000E+00  0.
RECOEF 17  1  5.0201359613770003E-07  7.6265740364637003E-08  7.0094576746506790E-14  8.1722975153500006E-14  0.
RECOEF 17  2 -2.9072086376565998E-07 -8.7258082128084003E-07  6.5518897331695385E-14  5.7212838374307820E-14  0.
RECOEF 17  3 -2.6779327822353001E-08 -5.0226966634789000E-07  9.4714519089691259E-14  1.0552990863556549E-13  0.
RECOEF 17  4  1.2851219436600001E-06  2.0375418320720000E-06  1.1142131523514385E-13  1.0216471982918468E-13  0.
RECOEF 17  5  1.9066761101584999E-07 -6.0427181983035003E-07  1.1849565022268075E-13  1.3072550963287961E-13  0.
RECOEF 17  6  7.2123916463576001E-07 -1.2458632260882001E-06  2.2808941069466903E-13  2.2330527493021609E-13  0.
RECOEF 17  7 -1.2987794240040999E-06 -1.5562630051838999E-06  1.7223892813977012E-13  1.6550897058001296E-13  0.
RECOEF 17  8 -2.1146660162318999E-07 -4.7045576411160001E-07  3.2615872745219158E-13  3.3410403879392421E-13  0.
RECOEF 17  9  3.2821696606694998E-07  1.3716404039961999E-06  2.8571648928986477E-13  2.9609813338272855E-13  0.
RECOEF 17 10  4.1629075820690000E-07  6.1370821491093998E-07  4.2160773337734451E-13  4.1922389966331713E-13  0.
RECOEF 17 11  1.1439662718332999E-06 -2.0200887287906001E-07  5.0318946135905711E-13  5.0535450000387946E-13  0.
RECOEF 17 12  9.5948653777724004E-07  1.7954507745847000E-07  5.5385693980162336E-13  5.4356175690195773E-13  0.
RECOEF 17 13 -3.9709112147921001E-08 -2.2227844998522001E-07  7.3073500057862699E-13  7.3274346239855319E-13  0.
RECOEF 17 14  4.0312876228815001E-07  3.0456593401843001E-07  8.5722472888175420E-13  8.5724233390574164E-13  0.
RECOEF 17 15 -6.4374189244999001E-08 -5.0459081271182005E-07  9.9927627015953639E-13  9.8660364723433853E-13  0.
RECOEF 17 16 -3.1695710004603001E-07 -2.5148543672767002E-07  1.3458863118960531E-12  1.3299531595057023E-12  0.
RECOEF 17 17 -3.8071036980418000E-07  1.5047045648422000E-06  2.2537841795731109E-12  2.2517995873169951E-12  0.
RECOEF 18  0 -5.2032119819016000E-07  0.0000000000000000E+00  4.8267272054233188E-14  0.0000000000000000E+00  0.
RECOEF 18  1  3.6041334191666999E-07  2.6844200251377001E-08  5.8003569513168067E-14  6.5365296598369694E-14  0.
RECOEF 18  2 -3.1662065310194002E-07 -7.2612111795584002E-07  5.1381824525167554E-14  7.0938811051915294E-14  0.
RECOEF 18  3  9.9522672969651000E-07  4.3266139817196998E-07  6.8194692525056376E-14  8.8159615939312091E-14  0.
RECOEF 18  4 -8.0305008389689001E-07  1.0913216507911000E-06  8.5069296443521618E-14  7.8880243224937201E-14  0.
RECOEF 18  5 -5.1929701484338003E-07  7.3197480123366005E-08  1.1369728785199671E-13  1.2779348988145720E-13  0.
RECOEF 18  6 -1.7013086490538000E-06  7.3391449757643000E-07  1.9777044609319538E-13  1.8578489925277701E-13  0.
RECOEF 18  7 -2.1831491126167000E-07 -1.1337234775141001E-06  1.3966687867884388E-13  1.3797921912665436E-13  0.
RECOEF 18  8  4.4459724234758997E-07  2.8680049970488998E-07  3.5767883062819078E-13  3.3938854838819622E-13  0.
RECOEF 18  9  5.5073207664026000E-07 -6.3739961278557996E-07  2.4225188556338877E-13  2.4393266816330340E-13  0.
RECOEF 18 10  3.5820005944703998E-07 -5.5010148299687002E-07  4.6611176324750695E-13  4.7566466253724270E-13  0.
RECOEF 18 11  4.2127252554017998E-07 -1.2979825598063000E-06  4.5477619034269264E-13  4.6340402511221891E-13  0.
RECOEF 18 12  8.3086819327406999E-07  2.3475982915588999E-07  5.1883530756347048E-13  5.2588736652879578E-13  0.
RECOEF 18 13 -1.2158424878628999E-06 -1.0016750301688999E-07  7.5210089272955196E-13  7.3380693604648284E-13  0.
RECOEF 18 14  6.1105246505814998E-08 -1.1320397813466001E-06  6.3418448280371700E-13  6.6078331569850410E-13  0.
RECOEF 18 15  2.4319429220553000E-07 -1.0844667703544000E-06  1.0627600253875095E-12  1.0638412147741268E-12  0.
RECOEF 18 16  8.9881664265935003E-07 -2.1357402815753000E-07  1.0919740925353495E-12  1.0856272648105609E-12  0.
RECOEF 18 17  1.2300150804468001E-06 -4.7126707884998999E-07  1.4108640346724768E-12  1.4200470116552867E-12  0.
RECOEF 18 18 -2.0967424691321999E-07 -2.8512567089241001E-07  2.5427414824544747E-12  2.6330316840602848E-12  0.
RECOEF 19  0  2.1565543617431999E-07  0.0000000000000000E+00  5.0164370678694353E-14  0.0000000000000000E+00  0.
RECOEF 19  1 -5.9124064107379000E-07  1.3131627835343999E-07  4.7635374885392999E-14  4.7438630738410440E-14  0.
RECOEF 19  2  1.7300248913437000E-07 -3.7178237249438998E-07  6.5688685418582861E-14  6.9353731279072943E-14  0.
RECOEF 19  3 -6.3197693789109002E-07  9.7661289907927994E-07  9.1050070877769885E-14  7.0582788124241242E-14  0.
RECOEF 19  4 -9.9348908134274001E-07 -1.0539032062395000E-06  1.2496422165399502E-13  8.5002282595147764E-14  0.
RECOEF 19  5 -2.5845115108203999E-07  1.4832580472016000E-06  1.1159679073509866E-13  1.1447372605670263E-13  0.
RECOEF 19  6  1.5870426678659000E-07  3.8006329604660002E-07  1.8478006449065819E-13  1.7428827756192010E-13  0.
RECOEF 19  7  1.2234512504849001E-06  4.9114816465787997E-07  1.3631273159330165E-13  1.3071200914224714E-13  0.
RECOEF 19  8  6.5120642707652998E-07  8.6668269727208998E-07  2.5429468738645169E-13  2.6125878277062115E-13  0.
RECOEF 19  9 -6.5378034674956003E-08 -4.2221088286845001E-07  2.1007033321597506E-13  2.1706914637614717E-13  0.
RECOEF 19 10 -7.8243231869739996E-07 -2.2599452412084000E-07  3.3261831591660731E-13  3.2822062183172619E-13  0.
RECOEF 19 11  9.1970849973396997E-09 -1.7526468615075000E-07  3.6726027547753787E-13  3.6761928248137910E-13  0.
RECOEF 19 12 -1.1043813917451000E-07 -2.8718646110895998E-07  4.1573659757066254E-13  4.0481589638669701E-13  0.
RECOEF 19 13  7.4501830396407000E-07  2.2318441166458998E-06  5.5147041495362016E-13  5.5341033532526932E-13  0.
RECOEF 19 14 -1.2604070635453999E-07  5.3990406906678998E-07  5.7705166094619383E-13  5.7466564446531345E-13  0.
RECOEF 19 15  8.3863555477905997E-08  8.2508885715374997E-08  7.2293828062071171E-13  7.1007296291823917E-13  0.
RECOEF 19 16 -5.5159751491114000E-08  6.8950562313842000E-07  9.0026050273523277E-13  8.9113030029753443E-13  0.
RECOEF 19 17 -1.0690109519872000E-06 -1.8686857232200001E-06  9.6041922982041543E-13  9.5458386037293087E-13  0.
RECOEF 19 18  1.1238213551391000E-06 -2.1683852344573999E-08  1.3091153338169445E-12  1.2983893717848470E-12  0.
RECOEF 19 19  6.0203070604167002E-07  3.6538049545092000E-07  2.2079064800632590E-12  2.1623425676827851E-12  0.
RECOEF 20  0  3.3556343308787001E-07  0.0000000000000000E+00  4.9387196542984199E-14  0.0000000000000000E+00  0.
RECOEF 20  1 -1.9705600696468001E-07 -3.8257312829482002E-07  4.3091600841122857E-14  6.9471632890487106E-14  0.
RECOEF 20  2  8.1279243702089002E-07  3.4101975528436998E-09  5.3560655947881092E-14  4.6687975147228222E-14  0.
RECOEF 20  3  6.3521115896959999E-07 -2.6549042336960000E-07  6.3932663152706071E-14  7.9091277420977589E-14  0.
RECOEF 20  4  4.6355496133158999E-07 -4.8885494481296997E-07  6.8454455135507283E-14  7.1239327445260392E-14  0.
RECOEF 20  5  2.1898534413304000E-07 -3.0314750013303001E-07  8.4656081663334033E-14  8.4859619455422429E-14  0.
RECOEF 20  6 -1.9131189554207999E-07  3.2994759501692999E-07  1.5746570506764099E-13  1.4806312011677890E-13  0.
RECOEF 20  7 -6.7594256599376001E-07 -7.3148558493562996E-07  1.0789448610624410E-13  1.0866000632370633E-13  0.
RECOEF 20  8  2.3457254967411000E-07  6.9279868952285003E-08  2.8153698464372990E-13  2.7215690620077604E-13  0.
RECOEF 20  9 -3.8465334518947000E-07  1.0987650034868000E-07  1.8003711001664684E-13  1.8087819439556057E-13  0.
RECOEF 20 10  3.2599240312508999E-07  4.8896572801385998E-08  3.8762480383510286E-13  3.9230933150663394E-13  0.
RECOEF 20 11  2.4529364867805003E-07  1.1294362701490001E-06  3.2947268998923874E-13  3.3347728694488326E-13  0.
RECOEF 20 12  1.3113105741310999E-07 -9.8323268142603008E-07  4.3838511727554235E-13  4.4216749764130675E-13  0.
RECOEF 20 13  8.3047172498118005E-07  6.1765478566421001E-07  5.4604608962345659E-13  5.3564051122730439E-13  0.
